description,merchant
DOORDASH*MCDONALDS 303 2ND STREETSUITE 800 SAN FRANCISCO94107 CA USA,DoorDash McDonald's
DOORDASH*ROUND PIE PIZ303 2ND STREETSUITE 800 SAN FRANCISCO94107 CA USA,DoorDash ROUND PIE PIZZA
DOORDASH.COM/BILL 04/27 PURCHASE 855-973-1040 CA,DoorDash
DOORDASH.COM/BILL 09/15 PURCHASE 855-973-1040 CA,DoorDash
DOORDASH012 01/21 #XXXXX9012 PURCHASE FOOD SAN FRANCISCO CA,DoorDash
DOORDASH123 01/12 PURCHASE SAN FRANCISCO CA,DoorDash
DOORDASH123 05/05 PURCHASE DALLAS TX,DoorDash
DOORDASH123 08/13 PURCHASE NEW YORK NY,DoorDash
DOORDASH123 11/26 PURCHASE OMAHA NE,DoorDash
DOORDASH234 06/14 #XXXXX5678 PURCHASE FOOD SAN FRANCISCO CA,DoorDash
DOORDASH321 01/10 PURCHASE LOS ANGELES CA,DoorDash
DOORDASH321 01/25 PURCHASE LAREDO TX,DoorDash
DOORDASH321 02/24 PURCHASE SPOKANE WA,DoorDash
DOORDASH321 05/30 PURCHASE BOSTON MA,DoorDash
DOORDASH321 10/03 PURCHASE DENVER CO,DoorDash
DOORDASH321 10/27 PURCHASE LOS ANGELES CA,DoorDash
DOORDASH321 11/26 PURCHASE DENVER CO,DoorDash
DOORDASH321 12/26 PURCHASE TAMPA FL,DoorDash
DOORDASH456 03/10 #XXXXX7890 PURCHASE FOOD SAN FRANCISCO CA,DoorDash
DOORDASH456 03/19 PURCHASE HOUSTON TX,DoorDash
DOORDASH456 08/16 PURCHASE PHILADELPHIA PA,DoorDash
DOORDASH654 02/16 PURCHASE AUSTIN TX,DoorDash
DOORDASH654 04/25 PURCHASE TEMPE AZ,DoorDash
DOORDASH654 06/04 PURCHASE BOSTON MA,DoorDash
DOORDASH654 09/07 PURCHASE PORTLAND OR,DoorDash
DOORDASH654 10/27 PURCHASE HOUSTON TX,DoorDash
DOORDASH654 11/21 PURCHASE SAN FRANCISCO CA,DoorDash
DOORDASH789 04/11 PURCHASE SAN FRANCISCO CA,DoorDash
DOORDASH789 05/24 PURCHASE NEW YORK NY,DoorDash
DOORDASH789 07/19 PURCHASE PHILADELPHIA PA,DoorDash
DOORDASH789 09/09 PURCHASE SEATTLE WA,DoorDash
DOORDASH789 10/25 PURCHASE LAS VEGAS NV,DoorDash
DOORDASH789 11/20 PURCHASE ORLANDO FL,DoorDash
DOORDASH890 04/27 #XXXXX6789 PURCHASE FOOD SAN FRANCISCO CA,DoorDash
DOORDASH987 03/06 PURCHASE SEATTLE WA,DoorDash
DOORDASH987 07/04 PURCHASE BOSTON MA,DoorDash
DOORDASH987 08/10 PURCHASE HOUSTON TX,DoorDash
DOORDASH987 10/02 PURCHASE CHICAGO IL,DoorDash
DOORDASH987 12/16 PURCHASE SAN DIEGO CA,DoorDash
DOORDASHBURGERKING 06/30 PURCHASE 855-973-1040 CA,DoorDash
DOORDASHKFC 05/17 PURCHASE 855-973-1040 CA,DoorDash
DOORDASHKFC 09/26 PURCHASE 855-973-1040 CA,DoorDash
DOORDASHWENDYS 04/14 PURCHASE 855-973-1040 CA,DoorDash
DOORDASHWENDYS 08/13 PURCHASE 855-973-1040 CA,DoorDash
DORDSHFD135 10/08 #XXXXX765432 PURCHASE DOORDASH.COM CA,DoorDash
DORDSHFD135 10/20 #XXXXX765432 PURCHASE DOORDASH.COM CA,DoorDash
DORDSHFD135 11/03 #XXXXX765432 PURCHASE DOORDASH.COM CA,DoorDash
DROPBOX PRO 02/13 #XXXXX8901 PURCHASE SUBSCR SAN FRANCISCO CA,Dropbox
DROPBOX PRO 10/16 #XXXXX8901 PURCHASE SUBSCR SAN FRANCISCO CA,Dropbox
DROPBOX.COM/BILL 05/23 PURCHASE 415-986-7057 CA,Dropbox
DROPBOX.COM/BILL 12/10 PURCHASE 415-986-7057 CA,Dropbox
DS SERVICES STANDARD C2300 WINDY RIDGE PKW 800-4928377 30339-5665GA USA,DS SERVICES
DS SERVICES STANDARD C2300 WINDY RIDGE PKW ATLANTA 30339-5665GA USA,DS SERVICES
DUNKIN #307858 Q35 351 D MATAWAN RD MATAWAN 07747 NJ USA,Dunkin' Donuts
DUNKIN #337564 Q35 1076 RT 9 OLD BRIDGE 08857 NJ USA,Dunkin' Donuts
DUNKIN #337566 4 LAURENCE PARKWAY LAURENCE HARB08879 NJ USA,Dunkin' Donuts
DUNKIN #348586 Q35 80 H BETHANY RD HAZLET 07730 NJ USA,Dunkin' Donuts
DUNKIN #352022 Q35 107 ROUTE 35 KEYPORT 07735 NJ USA,Dunkin' Donuts
DUNKIN #353841 Q35 492 JOLINE AVE UNIT#12 LONG BRANCH 07740 NJ USA,Dunkin' Donuts
DUNKIN #356422 428 WOODBRIDGE CENTER DR WOODBRIDGE 07095 NJ USA,Dunkin' Donuts
DUNKIN 04/18 #XXXXX5678 PURCHASE FOOD NEW YORK NY,Dunkin' Donuts
DUNKIN 11/18 #XXXXX2345 PURCHASE FOOD CANTON MA,Dunkin' Donuts
DUNKIN123 03/24 PURCHASE CANTON MA,Dunkin' Donuts
DUNKIN123 12/18 PURCHASE CANTON MA,Dunkin' Donuts
DUNKIN567 05/11 PURCHASE CANTON MA,Dunkin' Donuts
DUNKIN789 02/04 PURCHASE CANTON MA,Dunkin' Donuts
DUNKIN901 06/28 PURCHASE CANTON MA,Dunkin' Donuts
DUNKIN_DNTS258 06/23 #XXXXX5678 PURCHASE COFFEE ATLANTA GA,Dunkin' Donuts
DUNKIN_DNTS369 09/19 #XXXXX7890 PURCHASE COFFEE PORTLAND OR,Dunkin' Donuts
DUNKIN_DONUTS321 07/30 #XXXXX3456 PURCHASE COFFEE CHICAGO IL,Dunkin' Donuts
DUNKIN_DONUTS321 10/13 #XXXXX3456 PURCHASE COFFEE SEATTLE WA,Dunkin' Donuts
DUNKIN_DONUTS321 12/27 #XXXXX3456 PURCHASE COFFEE ORLANDO FL,Dunkin' Donuts
DUNKIN_DONUTS654 08/24 #XXXXX3456 PURCHASE COFFEE LOS ANGELES CA,Dunkin' Donuts
DUNKIN_DONUTS654 11/07 #XXXXX3456 PURCHASE COFFEE PORTLAND OR,Dunkin' Donuts
DUNKIN_DONUTS987 07/05 #XXXXX3456 PURCHASE COFFEE BOSTON MA,Dunkin' Donuts
DUNKIN_DONUTS987 09/18 #XXXXX3456 PURCHASE COFFEE SAN FRANCISCO CA,Dunkin' Donuts
DUNKN_DNTS147 08/01 #XXXXX3456 PURCHASE COFFEE SEATTLE WA,Dunkin' Donuts
DUNKN_DNTS258 10/28 #XXXXX5678 PURCHASE COFFEE CHICAGO IL,Dunkin' Donuts
DUNKN_DNTS369 11/21 #XXXXX3456 PURCHASE COFFEE PORTLAND OR,Dunkin' Donuts
DUNKN_DNTS963 05/05 #XXXXX2345 PURCHASE COFFEE BOSTON MA,Dunkin' Donuts
DWAYNES PHOTO 415 S. 32ND STREET PARSONS 67357 KS USA,DWAYNES PHOTO
DWAYNES PHOTO 415 S. 32ND STREET PARSONS 67357 KS USA (RETURN),DWAYNES PHOTO
Daily Cash Adjustment, 
Daily Cash Adjustment - 43/00, 
Daily Cash Adjustment - 75/51, 
Daily Cash Adjustment - 93/63, 
EA.COM/BILL 11/24 PURCHASE 866-543-5435 CA,Electronic Arts
ECOSHIELD NEW JERSEY 888-7441284 NJ,ECOSHIELD
EDMENTUM,EDMENTUM
EL POLLO LOCO 03/24 #XXXXX0123 PURCHASE FOOD COSTA MESA CA,El Pollo Loco
EMIR HALAL PRODUCTS 69-80 75TH STREET MIDDLEVILLAGE11379 NY USA,EMIR HALAL
ESCAPOLOGY 101 CRAWFORDS CORNER RD HOLMDEL 07733 NJ USA,ESCAPOLOGY
ESCAPOLOGY HOLMDEL 101 CRAWFORDS CORNER ROAD HOLMDEL 07733 NJ USA,ESCAPOLOGY
ESPN+ 06/02 PURCHASE BRISTOL CT,ESPN
ETIHAD AI6072404214034KHALIFA CITY A ABU DHABI 35566 AREPAK,ETIHAD AIRWAYS
ETIHAD AI6072404214035KHALIFA CITY A ABU DHABI 35566 AREPAK,ETIHAD AIRWAYS
ETIHAD AI6072404214036KHALIFA CITY A ABU DHABI 35566 AREPAK,ETIHAD AIRWAYS
ETIHAD AI6074411756340KHALIFA CITY A ABU DHABI 35566 AREPAK,ETIHAD AIRWAYS
ETIHAD AI6074411756341KHALIFA CITY A ABU DHABI 35566 AREPAK,ETIHAD AIRWAYS
ETIHAD AI6074411756342KHALIFA CITY A ABU DHABI 35566 AREPAK,ETIHAD AIRWAYS
ETIHAD AI6074411756343KHALIFA CITY A ABU DHABI 35566 AREPAK,ETIHAD AIRWAYS
ETIHAD AI6074411756344KHALIFA CITY A ABU DHABI 35566 AREPAK,ETIHAD AIRWAYS
ETIHAD AI6074411756345KHALIFA CITY A ABU DHABI 35566 AREPAK,ETIHAD AIRWAYS
ETSY DES:PURCHASE ID:ETSY9012 INDN:SOPHIA LEE CO ID:ETSYPU3456 WEB,Etsy
ETSY.COM - HAUTEDEZIN 117 ADAMS STREET 844-6593879 11201 NY USA,Etsy
ETSY.COM - ISLOOU 117 ADAMS STREET 844-6593879 11201 NY USA,Etsy
ETSY.COM - MULTIPLE SH117 ADAMS STREET 844-6593879 11201 NY USA,Etsy
ETSY.COM - MYDREAMSOAP117 ADAMS ST BROOKLYN 11201 NY USA (RETURN),Etsy
ETSY.COM - MYDREAMSOAP117 PROSPECT ST BROOKLYN 11201 NY USA,Etsy
ETSY.COM - REDLEAFWHOL117 ADAMS STREET 844-6593879 11201 NY USA,Etsy
ETSY.COM - REDLEAFWHOL117 ADAMS STREET 844-6593879 11201 NY USA (RETURN),Etsy
EVERNOTE.COM/BILL 01/07 PURCHASE 888-387-6683 CA,Evernote
EVERNOTE.COM/BILL 06/24 PURCHASE 888-387-6683 CA,Evernote
EXL PREP,EXL PREP
EXPEDIA ****************** EXPEDIA GROUP WAY W EXPEDIA.COM ***** WA USA,EXPEDIA
EXPEDIA 722931240786951111 EXPEDIA GROUP WAY W EXPEDIA.COM 98119 WA USA (RETURN),EXPEDIA
EXPEDIA 722968242954891111 EXPEDIA GROUP WAY W EXPEDIA.COM 98119 WA USA (RETURN),EXPEDIA
EXPEDIA 723082923316271111 EXPEDIA GROUP WAY W EXPEDIA.COM 98119 WA USA (RETURN),EXPEDIA
EXPEDIA 728139608954521111 EXPEDIA GROUP WAY W EXPEDIA.COM 98119 WA USA,EXPEDIA
EXPEDIA 728229694444961111 EXPEDIA GROUP WAY W EXPEDIA.COM 98119 WA USA,EXPEDIA
EXPEDIA 728229756340141111 EXPEDIA GROUP WAY W EXPEDIA.COM 98119 WA USA,EXPEDIA
EXPEDIA 7486692096681 333 108TH AVE NE EXPEDIA.COM 98004 WA USA,EXPEDIA
EXPEDIA 7486692096681 333 108TH AVE NE EXPEDIA.COM 98004 WA USA (RETURN),EXPEDIA
EXPEDIA 7486693447215 333 108TH AVE NE EXPEDIA.COM 98004 WA USA,EXPEDIA
EXPEDIA 7486693447215 333 108TH AVE NE EXPEDIA.COM 98004 WA USA (RETURN),EXPEDIA
EXPEDIA 7486760136907 333 108TH AVE NE EXPEDIA.COM 98004 WA USA,EXPEDIA
EXPEDIA DES:TRAVEL ID:EXPEDIA5678 INDN:OLIVIA WILSON CO ID:EXPEDIARE90 WEB,EXPEDIA
EXPEDIA DES:TRAVEL ID:EXPEDIA9012 INDN:EMMA JOHNSON CO ID:EXPEDIARE34 WEB,EXPEDIA
EXPRESSVPN.COM/BILL 01/22 PURCHASE 624-555-8005 US,ExpressVPN
EXPRESSVPN.COM/BILL 01/27 PURCHASE +1 8772526768 US,ExpressVPN
EXPRESSVPN.COM/BILL 04/12 PURCHASE 404-555-4665 US,ExpressVPN
EXPRESSVPN.COM/BILL 07/22 PURCHASE 888-555-3456 UK,ExpressVPN
EXPRESSVPN.COM/BILL 10/26 PURCHASE 866-555-0789 US,ExpressVPN
EXXON EASTON GAS CORP 1830 EASTON AVE SOMERSET 08873 NJ USA,Exxon Mobil
EXXON G &amp; J OF NEW JER150 ROUTE 46 HACKETTSTOWN 07840 NJ USA,Exxon Mobil
EXXON MOBIL 01/11 PURCHASE IRVING TX,Exxon Mobil
EXXON MOBIL 04/17 PURCHASE IRVING TX,Exxon Mobil
EXXON MOBIL 04/17 PURCHASE WASHINGTON DC,Exxon Mobil
EXXON MOBIL 07/22 PURCHASE IRVING TX,Exxon Mobil
EXXON MOBIL 08/19 PURCHASE IRVING TX,Exxon Mobil
EXXON MOBIL 09/08 PURCHASE IRVING TX,Exxon Mobil
EXXON MOBIL 10/02 PURCHASE JACKSONVILLE FL,Exxon Mobil
EXXON MOBIL 10/19 PURCHASE JACKSONVILLE FL,Exxon Mobil
EXXONMOBIL 03/22 PURCHASE NEW YORK NY,Exxon Mobil
EXXONMOBIL 05/16 PURCHASE DALLAS TX,Exxon Mobil
EXXONMOBIL 07/01 PURCHASE HOUSTON TX,Exxon Mobil
EXXONMOBIL 07/10 PURCHASE MIAMI FL,Exxon Mobil
EXXON_GAS963 06/07 #XXXXX9012 PURCHASE FUEL SEATTLE WA,Exxon Mobil
FAMILY DOLLAR #9338 2303 WOODBRIDGE AVE EDISON 08817 NJ USA,FAMILY DOLLAR
FAMILY DOLLAR 10/27 PURCHASE CHESAPEAKE VA,FAMILY DOLLAR
FAMILY DOLLAR 2303 WOODBRIDGE AVE EDISON 08817 NJ USA,FAMILY DOLLAR
FAMILY ENTERTAINMENT 1 AMERICAN DREAM WAY EAST RUTHERFO07073 NJ USA,AMERICAN DREAM MALL
FBHS GLOBALPLUMBINGGRP25300 AL MOEN DR 800-BUYMOEN 44070 OH USA,GLOBAL PLUMBING
FEDEX394193574773 COLLIERVILLE TN,FEDEX
FENDI.987 02/11 #XXXXX7983 PURCHASE LUXURY_GOODS ROME IT,Fendi
FENDIS_934 05/01 #XXXXX4930 PURCHASE APPAREL ROME IT,Fendi
FERRARRI_STORE_934 06/18 #XXXXX3935 PURCHASE LUXURY_BRAND MARANELLO IT,Ferrari Store
FERRERO_ROCHER_765 03/18 #XXXXX5765 PURCHASE CHOCOLATES ALBA IT,Ferrero Rocher
FID BKG SVC LLC,FIDELITY
FIFTH THIRD DDA TO DDA 3CYX4AUB0B WEB ID: OIY15G14ZU, 
FIFTH THIRD DDA TO DDA 8ETQ0T033E WEB ID: LH7OHOBDT8, 
FIFTH THIRD DDA TO DDA EL1QJBM7NL WEB ID: Q52NWUJCPF, 
FIFTH THIRD DDA TO DDA RM1UHB8NZF WEB ID: 11QCIJ2BVZ, 
FIFTH THIRD DDA TO DDA SALR2XU0HJ WEB ID: 049KC3WON3, 
FIFTH THIRD DDA TO DDA VZG33Y8LOL WEB ID: 3TPXSG2GQK, 
FIFTH THIRD DDA TO DDA Z1G4JX2R02 WEB ID: E1IOEEL6AJ, 
FIFTH THIRD LOAN PMT, 
FIREHOUSE SUBS 02/10 #XXXXX4567 PURCHASE FOOD JACKSONVILLE FL,Firehouse Subs
FIT N FEET. 40 MAIN STREET SUITE A MATAWAN 07747 NJ USA,FIT N FEET
FIVE BELOW 306 CROSSPOINTE TOWN SQUARE 25 WOODBRIDGE CE WOODBRIDGE 07095 NJ USA,FIVE BELOW
FIVE GUYS 02/16 #XXXXX2345 PURCHASE FOOD LORTON VA,Five Guys
FIVE GUYS 04/22 #XXXXX9012 PURCHASE FOOD SEATTLE WA,Five Guys
FIVE GUYS 07/03 #XXXXX1234 PURCHASE FOOD VIRGINIA BEACH VA,Five Guys
FIVE GUYS 08/28 #XXXXX7890 PURCHASE FOOD EUGENE OR,Five Guys
FIVE GUYS 10/12 #XXXXX1234 PURCHASE FOOD EUGENE OR,Five Guys
FIVE GUYS 10/28 #XXXXX7890 PURCHASE FOOD EUGENE OR,Five Guys
FIVEGUYS321 06/24 #XXXXX0123 PURCHASE BURGER SEATTLE WA,Five Guys
FIVEGUYS_BGR147 06/02 #XXXXX2345 PURCHASE BURGER CHICAGO IL,Five Guys
FIVEGUYS_BGR258 08/29 #XXXXX3456 PURCHASE BURGER PHOENIX AZ,Five Guys
FLAME KABOB HOUSE 986 EASTON AVE SOMERSET 08873 NJ USA,FLAME KABOB
FLYNN &amp; O HARA - 09.HO10905 DUTTON RD HOLMDEL 07733 NJ USA,FLYNN & O HARA
FLYNN &amp; O HARA - 09.HO10905 DUTTON RD HOLMDEL 07733 NJ USA (RETURN),FLYNN & O HARA
FLYNN &amp; O HARA - 09.HO2145 ROUTE 35 HOLMDEL 07733 NJ USA,FLYNN & O HARA
FLYNNOHARA UNIFORMS 10905 DUTTON RD 215-6374600 19154 PA USA,FLYNN & O HARA
FOOD 4 LESS 12/25 PURCHASE LAS VEGAS NV,Food 4 Less
FOOD AT ROYAL CHICKEN 1310 N 78TH TERRANCE 128 7327053328 66112 KS USA,ROYAL CHICKEN
FOOD AT* ROYAL CHICKEN7700 EASTPORT PARKWAY 7327053328 66112 KS USA,ROYAL CHICKEN
FOOD GYRO 250 WOODBRIDGE CENTER DR WOODBRIDGE 07095 NJ USA,GYRO
FOOD LION 01/31 PURCHASE SALISBURY NC,Food Lion
FOOD LION 05/14 PURCHASE CHARLOTTE NC,Food Lion
FOOD LION 05/26 PURCHASE RICHMOND VA,Food Lion
FOOD LION 06/27 PURCHASE GREENSBORO NC,Food Lion
FOOD LION 07/25 PURCHASE RALEIGH NC,Food Lion
FOOD LION 08/10 PURCHASE GREENSBORO NC,Food Lion
FOOD LION 09/23 PURCHASE GREENSBORO NC,Food Lion
FOOD LION 09/29 PURCHASE RICHMOND VA,Food Lion
FOOD LION 11/08 PURCHASE SALISBURY NC,Food Lion
FOOD LION 11/19 PURCHASE CHARLOTTE NC,Food Lion
FOODORA DES:FOOD ID:FOOD9012 INDN:EMMA SCHMIDT CO ID:FOODFD3456 WEB,Foodora
FOODORA123 03/07 PURCHASE BERLIN DE,Foodora
FOODORA654 06/17 PURCHASE BERLIN DE,Foodora
FOODPANDA DES:FOOD ID:FPAN9012 INDN:RAJESH KUMAR CO ID:FPANFD3456 WEB,Foodpanda
FOODPANDA123 02/11 PURCHASE HOUSTON TX,Foodpanda
FOODPANDA321 07/29 PURCHASE BERLIN DE,Foodpanda
FOOTLCKR_SHO147 01/03 #XXXXX2345 PURCHASE SNEAKERS ATLANTA GA,Foot Locker
FOOTLCKR_SHO147 02/12 #XXXXX2345 PURCHASE SNEAKERS ATLANTA GA,Foot Locker
FOOTLCKR_SHO147 03/24 #XXXXX2345 PURCHASE SNEAKERS ATLANTA GA,Foot Locker
FOOTLCKR_SHO369 09/06 #XXXXX7890 PURCHASE SNEAKERS ATLANTA GA,Foot Locker
FOOTLCKR_SHO963 12/14 #XXXXX2345 PURCHASE SNEAKERS ATLANTA GA,Foot Locker
FOOTLOCKER5438 02/15 PURCHASE SNEAKERS MIAMI FL,Foot Locker
FOREIGN TRANSACTION FEE, 
FOREIGN TRANSACTION FEE - 00/08, 
FOREIGN TRANSACTION FEE - 03/05, 
FOREIGN TRANSACTION FEE - 03/63, 
FOREIGN TRANSACTION FEE - 12/01, 
FOREIGN TRANSACTION FEE - 13/16, 
FOREIGN TRANSACTION FEE - 16/17, 
FOREIGN TRANSACTION FEE - 19/70, 
FOREIGN TRANSACTION FEE - 22/03, 
FOREIGN TRANSACTION FEE - 24/70, 
FOREIGN TRANSACTION FEE - 25/77, 
FOREIGN TRANSACTION FEE - 59/33, 
FOREIGN TRANSACTION FEE - 61/89, 
FOREIGN TRANSACTION FEE - 62/34, 
FOREIGN TRANSACTION FEE - 63/18, 
FOREIGN TRANSACTION FEE - 65/42, 
FOREIGN TRANSACTION FEE - 66/05, 
FOREIGN TRANSACTION FEE - 71/39, 
FOREIGN TRANSACTION FEE - 76/45, 
FOREIGN TRANSACTION FEE - 77/96, 
FOREIGN TRANSACTION FEE - 85/09, 
FOREVER LIVING PRODUCT7501 E MCCORMICH PKWY 888-4402563 85258 AZ USA,FOREVER LIVING
FRIENDLY VENDING 460 MAIN AVE WALLINGTON 07057 NJ USA,FRIENDLY
FRONTIER AIR 2791234567 05/15 PURCHASE 801-401-9000 CO,Frontier Airlines
FRONTIER AIR 2791234567 09/02 PURCHASE 801-401-9000 CO,Frontier Airlines
FROZENYOG3435 01/24 #XXXXX9857 PURCHASE TREAT PHOENIX AZ,Frozen Yogurt
FUNIMATION 07/05 PURCHASE FLOWER MOUND TX,Funimation
Fifth Third Brokerage Moneylink, 
Fifth Third Loan Pmt, 
Foreign Transaction Fee, 
Foreign Transaction Fee - 02/47, 
Foreign Transaction Fee - 21/25, 
Foreign Transaction Fee - 97/77, 
G2D_CHIPTLE777 03/04 #XXXXX7776 PURCHASE FOOD NEWPORT BEACH CA,Chipotle
GAP_CLTHNG147 08/21 #XXXXX1234 PURCHASE APPAREL DENVER CO,Gap
GAP_CLTHNG258 11/17 #XXXXX2345 PURCHASE APPAREL NEW YORK NY,Gap
GAP_CLTHNG963 05/25 #XXXXX9012 PURCHASE APPAREL SAN FRANCISCO CA,Gap
GA_ME_STOP561 05/15 #XXXXX1562 PURCHASE VIDEO_GAMES GRAPEVINE TX,Gamestop
GEICO *AUTO ONE GEICO PLAZA 800-841-3000 20076 DC USA,GEICO
GEICO *RECURING PMTS ONE GEICO PLAZA 800-841-3000 20076 DC USA,GEICO
GELATERIA ARTIGIANALE 10/13 PURCHASE ROME IT,Gelateria Artigianale
GENERAL PAYMENT: BANK OF AMERICA, 
GENERAL PAYMENT: FIFTH THIRD, 
GENERAL PAYMENT: JPMORGAN CHASE, 
GENERAL PAYMENT: PNC BANK, 
GENERAL PAYMENT: TD BANK, 
GENERAL PAYMENT: US BANK, 
GENERAL PAYMENT: WELLS FARGO, 
GERMAN DONER KEBAB 1 AMERICAN DREAM WAY EAST RUTHERFO07073 NJ USA,GERMAN DONER KEBAB
GERTRUDE HAWK CHOCOLAT9 KEYSTONE INDUSTRIAL PA 5703427556 18512 PA USA,GERTRUDE HAWK CHOCOLATE
GETT DES:RIDE ID:GETT1234 INDN:NATALYA PETROVA CO ID:GETTRI5678 WEB,Gett
GHOSTPATH.COM/BILL 09/24 PURCHASE 888-555-8901 US,GhostPath
GHOSTVPN.COM/BILL 01/02 PURCHASE 679-555-6340 US,GhostVPN
GHOSTVPN.COM/BILL 03/23 PURCHASE 459-555-3000 US,GhostVPN
GIANT EAGLE 02/12 PURCHASE PITTSBURGH PA,Giant Eagle
GIANT EAGLE 03/07 PURCHASE CLEVELAND OH,Giant Eagle
GIANT EAGLE 04/08 PURCHASE CLEVELAND OH,Giant Eagle
GIANT EAGLE 06/07 PURCHASE PITTSBURGH PA,Giant Eagle
GIANT EAGLE 06/22 PURCHASE PITTSBURGH PA,Giant Eagle
GIANT EAGLE 07/21 PURCHASE PITTSBURGH PA,Giant Eagle
GIANT EAGLE 09/03 PURCHASE PITTSBURGH PA,Giant Eagle
GIANT EAGLE 11/14 PURCHASE PITTSBURGH PA,Giant Eagle
GIRL SCOUT COOKIES 7700 EASTPORT PARKWAY 8555304467 48122 MI USA,GIRL SCOUTS
GIRL SCOUT COOKIES 7700 EASTPORT PARKWAY 8555304467 48122 MI USA REF1,GIRL SCOUTS
GIRL SCOUT COOKIES 7700 EASTPORT PARKWAY 8555304467 48122 MI USA REF2,GIRL SCOUTS
GIRL SCOUT COOKIES 7700 EASTPORT PARKWAY 8555304467 48122 MI USA REF3,GIRL SCOUTS
GIRL SCOUTS OF THE JER242 ADELPHIA RD FARMINGDALE 07727 NJ USA,GIRL SCOUTS
GIRL SCOUTS OF THE USA420 FIFTH AVE. NEW YORK 10018 NY USA,GIRL SCOUTS
GITHUB.COM/BILL 06/08 PURCHASE 877-448-4820 CA,GitHub
GIV*ST. BENEDICT 165 BETHANY ROAD 732-2644712 07733 NJ USA,St. Benedict
GIV*ST. BENEDICT 165 BETHANY ROAD HOLMDEL 07733 NJ USA,St. Benedict
GLOVO DES:FOOD ID:GLOV1234 INDN:ELENA POPESCU CO ID:GLOVFD5678 WEB,Glovo
GLOVO DES:FOOD ID:GLOV5678 INDN:MARIO ROSSI CO ID:GLOVFD9012 WEB,Glovo
GLOW EXPRESS CAR WASH 92 ROUTE 34 MATAWAN 07747 NJ USA,GLOW EXPRESS CAR WASH
GME235 01/31 #XXXXX5624 PURCHASE VIDEO_GAME GRAPEVINE TX,Gamestop
GODADDY.COM/BILL 06/20 PURCHASE 480-505-8877 AZ,GoDaddy
GOJEK DES:RIDE ID:GOJK1234 INDN:LISA TAN CO ID:GOJKRI5678 WEB,Gojek
GOOD FOOD BY UZMA 2070 US 1 NORTH BRUNSWI08902 NJ USA,GOOD FOOD BY UZMA
GOOGFIBER 10/14 PURCHASE MOUNTAIN VIEW CA,Google
GOOGLE *DONATIONS NFG 1600 AMPHITHEATRE PKWY G.CO/HELPPAY#94043 CA USA,Google
GOOGLE *GOOGLE STORE 1600 AMPHITHEATRE PKWY 855-836-3987 94043 CA USA,Google
GOOGLE *YOUTUBE SUPER 1600 AMPHITHEATRE PKWY G.CO/HELPPAY#94043 CA USA,YouTube Premium
GOOGLE *YOUTUBE VIDEOS1600 AMPHITHEATRE PKWY G.CO/HELPPAY#94043 CA USA,YouTube Premium
GOOGLE *YOUTUBEPREMIUM1600 AMPHITHEATRE PKWY 650-253-0000 94043 CA USA,YouTube Premium
GOOGLE *YOUTUBEPREMIUM1600 AMPHITHEATRE PKWY G.CO/HELPPAY#94043 CA USA,YouTube Premium
GOOGLE GOOGLE ONE GCOHELPPAY CA,Google
GOOGLE ONE 12/09 #XXXXX0123 PURCHASE SUBSCR MOUNTAIN VIEW CA,Google
GOOGLE_EXPRESS_982 07/26 #XXXXX2982 PURCHASE GROCERIES MOUNTAIN_VIEW CA,Google
GRAB DES:RIDE ID:GRAB5678 INDN:MARIA SANTOS CO ID:GRABRI9012 WEB,Grab
GRAB DES:RIDE ID:GRAB5678 INDN:SARAH WONG CO ID:GRABRI9012 WEB,Grab
GRAMMARLY CODTHDYJD 548 MARKET ST 35410 8883186146 94104 CA USA,Grammarly
GRAMMARLY.COM/BILL 06/28 PURCHASE 855-397-2495 CA,Grammarly
GRAMMARLY.COM/BILL 12/14 PURCHASE 844-472-6627 CA,Grammarly
GRUBHB*DLVRY741 11/06 #XXXXX3456 PURCHASE FOOD SAN FRANCISCO CA,Grubhub
GRUBHB789 10/13 #XXXXX987654 PURCHASE GRUBHUB.COM IL,Grubhub
GRUBHBDLVRY258 05/14 #XXXXX1234 PURCHASE FOOD CHICAGO IL,Grubhub
GRUBHBDLVRY369 08/10 #XXXXX2345 PURCHASE FOOD PHOENIX AZ,Grubhub
GRUBHUB 08/14 #XXXXX3456 PURCHASE FOOD CHICAGO IL,Grubhub
GRUBHUB DES:FOOD DELIV ID:GRUBHUB1234 INDN:EMMA TAYLOR CO ID:GRUBHUBDE56 WEB,Grubhub
GRUBHUB DES:FOOD DELIV ID:GRUBHUB3456 INDN:EMILY TAYLOR CO ID:GRUBHUBDE78 WEB,Grubhub
GRUBHUB DES:FOOD DELIV ID:GRUBHUB5678 INDN:EMMA DAVIS CO ID:GRUBHUBDE90 WEB,Grubhub
GRUBHUB DES:FOOD ID:GRUB1234 INDN:KEVIN PATEL CO ID:GRUBFD5678 WEB,Grubhub
GRUBHUB*TACO PALACE 1065 AVENUE OF THE AMERI 8775851085 10018 NY USA,Grubhub
GRUBHUB.COM/BILL 04/20 PURCHASE 877-585-1085 IL,Grubhub
GRUBHUB.COM/BILL 08/24 PURCHASE 877-585-1085 IL,Grubhub
GRUBHUB012 03/16 #XXXXX6789 PURCHASE FOOD CHICAGO IL,Grubhub
GRUBHUB123 03/01 PURCHASE PHILADELPHIA PA,Grubhub
GRUBHUB123 03/30 PURCHASE MIAMI FL,Grubhub
